"classificationCode","databaseCode","PARENT_ID","ELEMENT_GLOBAL_ID","hierarchyLevel","colloquialName","scientificName","taxon","indicator"
"TP1.a2.Nb.1.a","CEGL006458",899753,795056,"Association","New River Sycamore - Ash Floodplain Forest","Platanus occidentalis - Fraxinus pennsylvanica / Carpinus caroliniana / Verbesina alternifolia Floodplain Forest","Polygonatum biflorum",0
"TP1.a2.Nb.1.a","CEGL006458",899753,795056,"Association","New River Sycamore - Ash Floodplain Forest","Platanus occidentalis - Fraxinus pennsylvanica / Carpinus caroliniana / Verbesina alternifolia Floodplain Forest","Polygonum cuspidatum",0
"TP1.a2.Nb.1.a","CEGL006458",899753,795056,"Association","New River Sycamore - Ash Floodplain Forest","Platanus occidentalis - Fraxinus pennsylvanica / Carpinus caroliniana / Verbesina alternifolia Floodplain Forest","Polygonum pensylvanicum",0
"TP1.a2.Nb.1.a","CEGL006458",899753,795056,"Association","New River Sycamore - Ash Floodplain Forest","Platanus occidentalis - Fraxinus pennsylvanica / Carpinus caroliniana / Verbesina alternifolia Floodplain Forest","Polygonum virginianum",0
"TP1.a2.Nb.1.a","CEGL006458",899753,795056,"Association","New River Sycamore - Ash Floodplain Forest","Platanus occidentalis - Fraxinus pennsylvanica / Carpinus caroliniana / Verbesina alternifolia Floodplain Forest","Polystichum acrostichoides",0
"TP1.a2.Nb.1.a","CEGL006458",899753,795056,"Association","New River Sycamore - Ash Floodplain Forest","Platanus occidentalis - Fraxinus pennsylvanica / Carpinus caroliniana / Verbesina alternifolia Floodplain Forest","Prunella vulgaris",0
"TP1.a2.Nb.1.a","CEGL006458",899753,795056,"Association","New River Sycamore - Ash Floodplain Forest","Platanus occidentalis - Fraxinus pennsylvanica / Carpinus caroliniana / Verbesina alternifolia Floodplain Forest","Quercus rubra",0
"TP1.a2.Nb.1.a","CEGL006458",899753,795056,"Association","New River Sycamore - Ash Floodplain Forest","Platanus occidentalis - Fraxinus pennsylvanica / Carpinus caroliniana / Verbesina alternifolia Floodplain Forest","Robinia pseudoacacia",0
"TP1.a2.Nb.1.a","CEGL006458",899753,795056,"Association","New River Sycamore - Ash Floodplain Forest","Platanus occidentalis - Fraxinus pennsylvanica / Carpinus caroliniana / Verbesina alternifolia Floodplain Forest","Rosa multiflora",0
"TP1.a2.Nb.1.a","CEGL006458",899753,795056,"Association","New River Sycamore - Ash Floodplain Forest","Platanus occidentalis - Fraxinus pennsylvanica / Carpinus caroliniana / Verbesina alternifolia Floodplain Forest","Rudbeckia laciniata",0
"TP1.a2.Nb.1.a","CEGL006458",899753,795056,"Association","New River Sycamore - Ash Floodplain Forest","Platanus occidentalis - Fraxinus pennsylvanica / Carpinus caroliniana / Verbesina alternifolia Floodplain Forest","Sanicula odorata",0
"TP1.a2.Nb.1.a","CEGL006458",899753,795056,"Association","New River Sycamore - Ash Floodplain Forest","Platanus occidentalis - Fraxinus pennsylvanica / Carpinus caroliniana / Verbesina alternifolia Floodplain Forest","Sassafras albidum",0
"TP1.a2.Nb.1.a","CEGL006458",899753,795056,"Association","New River Sycamore - Ash Floodplain Forest","Platanus occidentalis - Fraxinus pennsylvanica / Carpinus caroliniana / Verbesina alternifolia Floodplain Forest","Sedum ternatum",0
"TP1.a2.Nb.1.a","CEGL006458",899753,795056,"Association","New River Sycamore - Ash Floodplain Forest","Platanus occidentalis - Fraxinus pennsylvanica / Carpinus caroliniana / Verbesina alternifolia Floodplain Forest","Silene stellata",0
"TP1.a2.Nb.1.a","CEGL006458",899753,795056,"Association","New River Sycamore - Ash Floodplain Forest","Platanus occidentalis - Fraxinus pennsylvanica / Carpinus caroliniana / Verbesina alternifolia Floodplain Forest","Silphium perfoliatum",0
"TP1.a2.Nb.1.a","CEGL006458",899753,795056,"Association","New River Sycamore - Ash Floodplain Forest","Platanus occidentalis - Fraxinus pennsylvanica / Carpinus caroliniana / Verbesina alternifolia Floodplain Forest","Silphium perfoliatum var. connatum",0
"TP1.a2.Nb.1.a","CEGL006458",899753,795056,"Association","New River Sycamore - Ash Floodplain Forest","Platanus occidentalis - Fraxinus pennsylvanica / Carpinus caroliniana / Verbesina alternifolia Floodplain Forest","Solidago flexicaulis",0
"TP1.a2.Nb.1.a","CEGL006458",899753,795056,"Association","New River Sycamore - Ash Floodplain Forest","Platanus occidentalis - Fraxinus pennsylvanica / Carpinus caroliniana / Verbesina alternifolia Floodplain Forest","Symphyotrichum cordifolium",0
"TP1.a2.Nb.1.a","CEGL006458",899753,795056,"Association","New River Sycamore - Ash Floodplain Forest","Platanus occidentalis - Fraxinus pennsylvanica / Carpinus caroliniana / Verbesina alternifolia Floodplain Forest","Symphyotrichum prenanthoides",0
"TP1.a2.Nb.1.a","CEGL006458",899753,795056,"Association","New River Sycamore - Ash Floodplain Forest","Platanus occidentalis - Fraxinus pennsylvanica / Carpinus caroliniana / Verbesina alternifolia Floodplain Forest","Toxicodendron radicans",0
"TP1.a2.Nb.1.a","CEGL006458",899753,795056,"Association","New River Sycamore - Ash Floodplain Forest","Platanus occidentalis - Fraxinus pennsylvanica / Carpinus caroliniana / Verbesina alternifolia Floodplain Forest","Tradescantia virginiana",0
"TP1.a2.Nb.1.a","CEGL006458",899753,795056,"Association","New River Sycamore - Ash Floodplain Forest","Platanus occidentalis - Fraxinus pennsylvanica / Carpinus caroliniana / Verbesina alternifolia Floodplain Forest","Ulmus americana",0
"TP1.a2.Nb.1.a","CEGL006458",899753,795056,"Association","New River Sycamore - Ash Floodplain Forest","Platanus occidentalis - Fraxinus pennsylvanica / Carpinus caroliniana / Verbesina alternifolia Floodplain Forest","Ulmus rubra",0
"TP1.a2.Nb.1.a","CEGL006458",899753,795056,"Association","New River Sycamore - Ash Floodplain Forest","Platanus occidentalis - Fraxinus pennsylvanica / Carpinus caroliniana / Verbesina alternifolia Floodplain Forest","Urtica dioica",0
"TP1.a2.Nb.1.a","CEGL006458",899753,795056,"Association","New River Sycamore - Ash Floodplain Forest","Platanus occidentalis - Fraxinus pennsylvanica / Carpinus caroliniana / Verbesina alternifolia Floodplain Forest","Urtica dioica ssp. dioica",0
"TP1.a2.Nb.1.a","CEGL006458",899753,795056,"Association","New River Sycamore - Ash Floodplain Forest","Platanus occidentalis - Fraxinus pennsylvanica / Carpinus caroliniana / Verbesina alternifolia Floodplain Forest","Verbesina occidentalis",0
"TP1.a2.Nb.1.a","CEGL006458",899753,795056,"Association","New River Sycamore - Ash Floodplain Forest","Platanus occidentalis - Fraxinus pennsylvanica / Carpinus caroliniana / Verbesina alternifolia Floodplain Forest","Viburnum recognitum",0
"TP1.a2.Nb.1.a","CEGL006458",899753,795056,"Association","New River Sycamore - Ash Floodplain Forest","Platanus occidentalis - Fraxinus pennsylvanica / Carpinus caroliniana / Verbesina alternifolia Floodplain Forest","Viola striata",0
"TP1.a2.Nb.1.a","CEGL006458",899753,795056,"Association","New River Sycamore - Ash Floodplain Forest","Platanus occidentalis - Fraxinus pennsylvanica / Carpinus caroliniana / Verbesina alternifolia Floodplain Forest","Zanthoxylum americanum",0
"TP1.a2.Nb.1.a","CEGL006458",899753,795056,"Association","New River Sycamore - Ash Floodplain Forest","Platanus occidentalis - Fraxinus pennsylvanica / Carpinus caroliniana / Verbesina alternifolia Floodplain Forest","Zizia aptera",0
"TP1.a2.Nb.1.a","CEGL006458",899753,795056,"Association","New River Sycamore - Ash Floodplain Forest","Platanus occidentalis - Fraxinus pennsylvanica / Carpinus caroliniana / Verbesina alternifolia Floodplain Forest","Zizia aurea",0
"TP1.a2.Nb.1.a","CEGL006458",899753,795056,"Association","New River Sycamore - Ash Floodplain Forest","Platanus occidentalis - Fraxinus pennsylvanica / Carpinus caroliniana / Verbesina alternifolia Floodplain Forest","Zizia trifoliata",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Fraxinus pennsylvanica",1
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Platanus occidentalis",1
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Acer negundo",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Acer rubrum",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Acer saccharinum",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Acer saccharum",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Aegopodium podagraria",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Ageratina altissima",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Alliaria petiolata",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Alnus serrulata",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Berberis thunbergii",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Betula nigra",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Boehmeria cylindrica",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Carex bromoides",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Carpinus caroliniana",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Carya cordiformis",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Celtis occidentalis",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Geum canadense",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Glechoma hederacea",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Hesperis matronalis",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Hydrophyllum virginianum",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Impatiens pallida",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Juglans cinerea",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Lindera benzoin",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Lonicera morrowii",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Lysimachia nummularia",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Matteuccia struthiopteris",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Microstegium vimineum",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Onoclea sensibilis",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Osmunda cinnamomea",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Parthenocissus quinquefolia",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Polygonum cuspidatum",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Populus deltoides",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Rosa multiflora",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Salix nigra",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Solidago rugosa",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Toxicodendron radicans",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Ulmus americana",0
"TP1.a2.Nb.1.a","CEGL006036",899753,686466,"Association","Riverine Floodplain Forest (Early-Successional Type)","Platanus occidentalis - Fraxinus pennsylvanica Floodplain Forest","Urtica dioica",0
"TP1.a2.Nb.1.a","CEGL007340",899754,684919,"Association","Sycamore - Sweetgum Floodplain Forest","Platanus occidentalis - Liquidambar styraciflua / Carpinus caroliniana - Asimina triloba Floodplain Forest","Asimina triloba",1
"TP1.a2.Nb.1.a","CEGL007340",899754,684919,"Association","Sycamore - Sweetgum Floodplain Forest","Platanus occidentalis - Liquidambar styraciflua / Carpinus caroliniana - Asimina triloba Floodplain Forest","Carpinus caroliniana",1
"TP1.a2.Nb.1.a","CEGL007340",899754,684919,"Association","Sycamore - Sweetgum Floodplain Forest","Platanus occidentalis - Liquidambar styraciflua / Carpinus caroliniana - Asimina triloba Floodplain Forest","Liquidambar styraciflua",1
"TP1.a2.Nb.1.a","CEGL007340",899754,684919,"Association","Sycamore - Sweetgum Floodplain Forest","Platanus occidentalis - Liquidambar styraciflua / Carpinus caroliniana - Asimina triloba Floodplain Forest","Platanus occidentalis",1
"TP1.a2.Nb.1.a","CEGL007340",899754,684919,"Association","Sycamore - Sweetgum Floodplain Forest","Platanus occidentalis - Liquidambar styraciflua / Carpinus caroliniana - Asimina triloba Floodplain Forest","Acer rubrum",0
"TP1.a2.Nb.1.a","CEGL007340",899754,684919,"Association","Sycamore - Sweetgum Floodplain Forest","Platanus occidentalis - Liquidambar styraciflua / Carpinus caroliniana - Asimina triloba Floodplain Forest","Aesculus sylvatica",0
"TP1.a2.Nb.1.a","CEGL007340",899754,684919,"Association","Sycamore - Sweetgum Floodplain Forest","Platanus occidentalis - Liquidambar styraciflua / Carpinus caroliniana - Asimina triloba Floodplain Forest","Alnus serrulata",0
"TP1.a2.Nb.1.a","CEGL007340",899754,684919,"Association","Sycamore - Sweetgum Floodplain Forest","Platanus occidentalis - Liquidambar styraciflua / Carpinus caroliniana - Asimina triloba Floodplain Forest","Arisaema triphyllum",0
