"kingdom","phylum","class","order","family","genus","type"
"Plantae","Bryophyta","Polytrichopsida","Polytrichales","Polytrichaceae","Atrichopsis","bryophyte"
"Plantae","Bryophyta","Polytrichopsida","Polytrichales","Polytrichaceae","Atrichum","bryophyte"
"Plantae","Bryophyta","Polytrichopsida","Polytrichales","Polytrichaceae","Bartramiopsis","bryophyte"
"Plantae","Bryophyta","Polytrichopsida","Polytrichales","Polytrichaceae","Dawsonia","bryophyte"
"Plantae","Bryophyta","Polytrichopsida","Polytrichales","Polytrichaceae","Dendroligotrichum","bryophyte"
"Plantae","Bryophyta","Polytrichopsida","Polytrichales","Polytrichaceae","Itatiella","bryophyte"
"Plantae","Bryophyta","Polytrichopsida","Polytrichales","Polytrichaceae","Lyellia","bryophyte"
"Plantae","Bryophyta","Polytrichopsida","Polytrichales","Polytrichaceae","Meiotrichum","bryophyte"
"Plantae","Bryophyta","Polytrichopsida","Polytrichales","Polytrichaceae","Oligotrichum","bryophyte"
"Plantae","Bryophyta","Polytrichopsida","Polytrichales","Polytrichaceae","Pogonatum","bryophyte"
"Plantae","Bryophyta","Polytrichopsida","Polytrichales","Polytrichaceae","Polytrichadelphus","bryophyte"
"Plantae","Bryophyta","Polytrichopsida","Polytrichales","Polytrichaceae","Polytrichastrum","bryophyte"
"Plantae","Bryophyta","Polytrichopsida","Polytrichales","Polytrichaceae","Polytrichum","bryophyte"
"Plantae","Bryophyta","Polytrichopsida","Polytrichales","Polytrichaceae","Psilopilum","bryophyte"
"Plantae","Bryophyta","Polytrichopsida","Polytrichales","Polytrichaceae","Steereobryon","bryophyte"
"Plantae","Bryophyta","Polytrichopsida","Tetraphidales","Tetraphidaceae","Tetraphis","bryophyte"
"Plantae","Bryophyta","Polytrichopsida","Tetraphidales","Tetraphidaceae","Tetrodontium","bryophyte"
"Plantae","Bryophyta","Sphagnopsida","Sphagnales","Ambuchananiaceae","Eosphagnum","bryophyte"
"Plantae","Bryophyta","Sphagnopsida","Sphagnales","Flatbergiaceae","Flatbergium","bryophyte"
"Plantae","Bryophyta","Sphagnopsida","Sphagnales","Sphagnaceae","Sphagnum","bryophyte"
"Plantae","Bryophyta","Sphagnopsida","Sphagnales","Sphagnaceae","Sphagnumsporites","bryophyte"
"Plantae","Bryophyta","Takakiopsida","Takakiales","Takakiaceae","Takakia","bryophyte"
"Plantae","Charophyta","Charophyceae","Charales","Characeae","Aclistochara","green algae"
"Plantae","Charophyta","Charophyceae","Charales","Characeae","Brachychara","green algae"
"Plantae","Charophyta","Charophyceae","Charales","Characeae","Chara","green algae"
"Plantae","Charophyta","Charophyceae","Charales","Characeae","Charites","green algae"
"Plantae","Charophyta","Charophyceae","Charales","Characeae","Croftiella","green algae"
"Plantae","Charophyta","Charophyceae","Charales","Characeae","Lamprothamnium","green algae"
"Plantae","Charophyta","Charophyceae","Charales","Characeae","Latochara","green algae"
"Plantae","Charophyta","Charophyceae","Charales","Characeae","Lychnothamnus","green algae"
"Plantae","Charophyta","Charophyceae","Charales","Characeae","Mesochara","green algae"
"Plantae","Charophyta","Charophyceae","Charales","Characeae","Microchara","green algae"
"Plantae","Charophyta","Charophyceae","Charales","Characeae","Nitella","green algae"
"Plantae","Charophyta","Charophyceae","Charales","Characeae","Nitellopsis","green algae"
"Plantae","Charophyta","Charophyceae","Charales","Characeae","Obtusochara","green algae"
"Plantae","Charophyta","Charophyceae","Charales","Characeae","Palaeonitella","green algae"
"Plantae","Charophyta","Charophyceae","Charales","Characeae","Peckichara","green algae"
"Plantae","Charophyta","Charophyceae","Charales","Characeae","Sphaerochara","green algae"
"Plantae","Charophyta","Charophyceae","Charales","Characeae","Tectochara","green algae"
"Plantae","Charophyta","Charophyceae","Charales","Characeae","Tolypella","green algae"
"Plantae","Charophyta","Charophyceae","Charales","Clavatoraceae","Clavator","green algae"
"Plantae","Charophyta","Charophyceae","Charales","Clavatoraceae","Globator","green algae"
"Plantae","Charophyta","Charophyceae","Charales","Porocharaceae","Altochara","green algae"
"Plantae","Charophyta","Charophyceae","Charales","Porocharaceae","Stellatochara","green algae"
"Plantae","Charophyta","Charophyceae","Coleochaetales","Coleochaetaceae","Coleochaete","green algae"
"Plantae","Charophyta","Charophyceae","Moellerinales","Moellerinaceae","Moellerina","green algae"
"Plantae","Charophyta","Charophyceae","Sycidiales","Sycidiaceae","Sycidium","green algae"
"Plantae","Charophyta","Charophyceae","Sycidiales","Trochiliscaceae","Trochiliscus","green algae"
"Plantae","Charophyta","Conjugatophyceae","Desmidiales","","Bambusina","green algae"
"Plantae","Charophyta","Conjugatophyceae","Desmidiales","","Docidium","green algae"
"Plantae","Charophyta","Conjugatophyceae","Desmidiales","","Onychonema","green algae"
"Plantae","Charophyta","Conjugatophyceae","Desmidiales","","Oocardium","green algae"
"Plantae","Charophyta","Conjugatophyceae","Desmidiales","","Sphaerozosma","green algae"
"Plantae","Charophyta","Conjugatophyceae","Desmidiales","Gonatozygaceae","Gonatozygon","green algae"
"Plantae","Charophyta","Klebsormidiophyceae","Klebsormidiales","Elakatotrichaceae","Elakatothrix","green algae"
"Plantae","Charophyta","Klebsormidiophyceae","Klebsormidiales","Klebsormidiaceae","Hormidiella","green algae"
"Plantae","Charophyta","Klebsormidiophyceae","Klebsormidiales","Klebsormidiaceae","Klebsormidium","green algae"
"Plantae","Charophyta","Klebsormidiophyceae","Klebsormidiales","Klebsormidiaceae","Streptofilum","green algae"
"Plantae","Charophyta","Klebsormidiophyceae","Klebsormidiales","Stichococcaceae","Pseudostichococcus","green algae"
"Plantae","Charophyta","Klebsormidiophyceae","Klebsormidiales","Stichococcaceae","Tritostichococcus","green algae"
"Plantae","Charophyta","Mesostigmatophyceae","Chaetosphaeridiales","Chaetosphaeridiaceae","Chaetosphaeridium","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","","Reduviasporonites","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Closteriaceae","Closterium","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Desmidiaceae","Actinotaenium","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Desmidiaceae","Arthrodesmus","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Desmidiaceae","Cosmarium","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Desmidiaceae","Cosmocladium","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Desmidiaceae","Didymoprium","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Desmidiaceae","Euastrum","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Desmidiaceae","Hyalotheca","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Desmidiaceae","Micrasterias","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Desmidiaceae","Pleurotaenium","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Desmidiaceae","Spondylosium","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Desmidiaceae","Staurastrum","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Desmidiaceae","Staurodesmus","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Desmidiaceae","Teilingia","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Desmidiaceae","Tetmemorus","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Mesotaeniaceae","Cylindrocystis","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Mesotaeniaceae","Mesotaenium","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Mesotaeniaceae","Netrium","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Mesotaeniaceae","Spirotaenia","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Mesotaeniaceae","Temnogyra","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Peniaceae","Penium","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Zygnemataceae","Mesocarpus","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Zygnemataceae","Mougeotia","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Zygnemataceae","Ovoidites","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Zygnemataceae","Pleurocarpus","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Zygnemataceae","Rhynchonema","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Zygnemataceae","Sirocladium","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Zygnemataceae","Sirogonium","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Zygnemataceae","Spirogyra","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Zygnemataceae","Temnogametum","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Zygnemataceae","Tetraporina","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Zygnemataceae","Transeauina","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Zygnemataceae","Tyndaridea","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Zygnemataceae","Zygnema","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Zygnemataceae","Zygnemopsis","green algae"
"Plantae","Charophyta","Zygnematophyceae","Zygnematales","Zygnemataceae","Zygogonium","green algae"
"Plantae","Chlorophyta","","","","Colonella","green algae"
"Plantae","Chlorophyta","","","","Schizosporis","green algae"
"Plantae","Chlorophyta","","","","Yuknessia","green algae"
"Plantae","Chlorophyta","","Marsupiomonadales","Marsupiomonadaceae","Marsupiomonas","green algae"
"Plantae","Chlorophyta","","Marsupiomonadales","Resultomonadaceae","Resultomonas","green algae"
"Plantae","Chlorophyta","Chlorophyceae","","","Crassikamaena","green algae"
"Plantae","Chlorophyta","Chlorophyceae","","","Cribrokamaena","green algae"
"Plantae","Chlorophyta","Chlorophyceae","","","Jenufa","green algae"
"Plantae","Chlorophyta","Chlorophyceae","","","Nylandera","green algae"
"Plantae","Chlorophyta","Chlorophyceae","","","Palambages","green algae"
"Plantae","Chlorophyta","Chlorophyceae","","Donezellidae","Berestovia","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chaetopeltidales","Chaetopeltidaceae","Chaetopeltis","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chaetopeltidales","Chaetopeltidaceae","Dicranochaete","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chaetopeltidales","Chaetopeltidaceae","Hormotilopsis","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chaetopeltidales","Chaetopeltidaceae","Koshicola","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chaetopeltidales","Chaetopeltidaceae","Planophila","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chaetopeltidales","Chaetopeltidaceae","Pseudulvella","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chaetophorales","Aphanochaetaceae","Aphanochaete","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chaetophorales","Aphanochaetaceae","Thamniochaete","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chaetophorales","Chaetophoraceae","Acroblaste","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chaetophorales","Chaetophoraceae","Chaetophoropsis","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chaetophorales","Chaetophoraceae","Chamaetrichon","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chaetophorales","Chaetophoraceae","Chlorotylium","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chaetophorales","Chaetophoraceae","Draparnaldia","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chaetophorales","Chaetophoraceae","Draparnaldiopsis","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chaetophorales","Chaetophoraceae","Ectochaete","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chaetophorales","Chaetophoraceae","Endoderma","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chaetophorales","Chaetophoraceae","Endophyton","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chaetophorales","Chaetophoraceae","Fritschiella","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chaetophorales","Chaetophoraceae","Gongrosira","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chaetophorales","Chaetophoraceae","Herposteiron","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chaetophorales","Chaetophoraceae","Lochmiopsis","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chaetophorales","Chaetophoraceae","Myxonema","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chaetophorales","Chaetophoraceae","Pilinella","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chaetophorales","Chaetophoraceae","Pleurococcus","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chaetophorales","Chaetophoraceae","Protoderma","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chaetophorales","Chaetophoraceae","Sporocladopsis","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chaetophorales","Chaetophoraceae","Stigeoclonium","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chaetophorales","Chaetophoraceae","Trichosarcina","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chaetophorales","Chaetophoraceae","Uronema","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chaetophorales","Schizomeridaceae","Schizomeris","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","","Ecballocystis","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","","Ettlia","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","","Ostravamonas","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","","Tetraflagellochloris","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Actinochloridaceae","Actinochloris","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Actinochloridaceae","Deasonia","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Characiosiphonaceae","Lobocharacium","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlorochytriaceae","Chlorochytrium","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlorochytriaceae","Rhodochytrium","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlorococcaceae","Axilococcus","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlorococcaceae","Chlorococcum","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlorococcaceae","Dictyochloris","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlorococcaceae","Eubrownia","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlorococcaceae","Fasciculochloris","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlorococcaceae","Heterotetracystis","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlorococcaceae","Lautosphaeria","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlorococcaceae","Nautococcus","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlorococcaceae","Neospongiococcum","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlorococcaceae","Oophila","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlorococcaceae","Palmodictyon","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlorococcaceae","Pseudospongiococcum","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlorococcaceae","Pseudotrochiscia","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlorococcaceae","Spongiochloris","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlorococcaceae","Spongiococcum","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlorococcaceae","Tetracystis","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlorosarcinaceae","Chlorosarcina","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlorosarcinaceae","Chlorosarcinopsis","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlorosarcinaceae","Desmotetra","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlorosarcinaceae","Pseudotetracystis","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Coccomyxaceae","Choricystis","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Coccomyxaceae","Coccomyxa","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Coccomyxaceae","Dactylothece","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Coccomyxaceae","Dispora","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Coccomyxaceae","Ourococcus","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Coccomyxaceae","Palmogloea","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Cylindrocapsaceae","Cylindrocapsa","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Protosiphonaceae","Protosiphon","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Rhopalosolenaceae","Hydrianum","green algae"
"Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Scotiellocystoidaceae","Graesiella","green algae"
